Mes,ItemAnonimo,ItemCode,CantidadMensual,CostoMensualUSD,PrecioUnitarioPonderado,NumeroMovimientos,NumeroNaves,IndicadorDemandaPositiva
2023-06,ITEM_2032,P006159,2.0,250.61,125.305001,1,1,1
2024-04,ITEM_2034,304230,320.0,250.56,,1,1,1
2025-04,ITEM_2034,304230,2.0,36.57,,1,1,1
2021-05,ITEM_2036,P002279,50.0,250.0,5.0,1,1,1
2021-12,ITEM_2036,P002279,20.0,70.0,3.5,1,1,1
2021-07,ITEM_2037,P003592,5.0,250.0,50.0,1,1,1
2023-06,ITEM_2038,P004005,1.0,250.0,250.0,1,1,1
2023-08,ITEM_2039,P002314,40.0,250.0,6.25,1,1,1
2023-07,ITEM_2040,P003826,8.0,249.78,31.2225,1,1,1
2023-08,ITEM_2042,P006334,60.0,249.48,4.158,1,1,1
2023-02,ITEM_2043,P007213,2.0,249.32,124.66,1,1,1
2024-09,ITEM_2044,302099,40.0,249.22,,1,1,1
2021-01,ITEM_2045,P002418,16.0,12.0,0.75,1,1,1
2021-02,ITEM_2045,P002418,24.0,13.536,0.5640000000000001,2,2,1
2021-03,ITEM_2045,P002418,36.0,21.282,0.5911666666666666,2,2,1
2021-04,ITEM_2045,P002418,12.0,7.44,0.62,1,1,1
2021-05,ITEM_2045,P002418,24.0,26.4,1.1,1,1,1
2021-06,ITEM_2045,P002418,12.0,9.0,0.75,1,1,1
2021-07,ITEM_2045,P002418,12.0,7.8,0.65,1,1,1
2021-08,ITEM_2045,P002418,18.0,10.400004,0.577778,1,1,1
2021-10,ITEM_2045,P002418,36.0,20.79,0.5775,2,2,1
2022-02,ITEM_2045,P002418,15.0,10.5,0.7,1,1,1
2022-03,ITEM_2045,P002418,30.0,18.024,0.6008,2,2,1
2022-04,ITEM_2045,P002418,75.0,48.720000000000006,0.6496000000000001,3,2,1
2022-10,ITEM_2045,P002418,25.0,16.3625,0.6545000000000001,1,1,1
2022-11,ITEM_2045,P002418,60.0,60.0,1.0,2,2,1
2023-02,ITEM_2045,P002418,25.0,285.35,11.414000000000001,2,1,1
2023-03,ITEM_2045,P002418,54.0,50.329992000000004,0.9320368888888889,2,1,1
2023-09,ITEM_2045,P002418,96.0,77.82,0.8106249999999999,2,2,1
2023-10,ITEM_2045,P002418,92.0,74.4,0.8086956521739129,3,3,1
2023-11,ITEM_2045,P002418,24.0,19.8,0.8249999999999998,1,1,1
2025-06,ITEM_2045,P002418,8.0,1.8,,1,1,1
2025-09,ITEM_2045,P002418,14.0,15.0,,5,5,1
2023-06,ITEM_2047,p006228,2.0,248.62,124.31,1,1,1
2022-06,ITEM_2048,P006904,4.0,248.57,59.1825,1,1,1
2021-07,ITEM_2049,P006081,4.0,42.75,10.6875,1,1,1
2022-06,ITEM_2049,P006081,8.0,99.04,12.38,1,1,1
2022-09,ITEM_2049,P006081,8.0,123.48,15.435,1,1,1
2023-02,ITEM_2049,P006081,3.5,44.1,12.6,1,1,1
2023-05,ITEM_2049,P006081,26.0,247.884598,9.534023,1,1,1
2023-06,ITEM_2049,P006081,3.5,44.1,12.6,1,1,1
2021-05,ITEM_2051,P001129,100.0,142.5,1.425,1,1,1
2021-11,ITEM_2051,P001129,260.0,260.0,1.0,2,2,1
2022-11,ITEM_2051,P001129,80.0,97.4,1.2175,1,1,1
2023-06,ITEM_2051,P001129,32.0,37.17,1.161563,1,1,1
2023-08,ITEM_2051,P001129,200.0,247.7,1.2385,1,1,1
2024-07,ITEM_2052,301064,10.0,52.0,,1,1,1
2025-05,ITEM_2052,301064,2.0,95.91,,1,1,1
2025-07,ITEM_2052,301064,5.0,247.5,,1,1,1
2025-08,ITEM_2052,301064,5.0,247.5,,1,1,1
2023-07,ITEM_2053,P003871,14.0,65.912,4.4,1,1,1
2023-10,ITEM_2053,P003871,14.0,69.02,4.93,1,1,1
2023-11,ITEM_2053,P003871,14.0,247.32,17.665714,1,1,1
2024-04,ITEM_2054,400095,100.0,247.14,,1,1,1
2025-11,ITEM_2054,400095,6.0,74.44,,1,1,1
2025-08,ITEM_2055,306225,6.0,247.09,,1,1,1
2022-07,ITEM_2056,P006956,6.0,246.78,41.13,1,1,1
2023-11,ITEM_2056,P006956,3.0,119.36,39.7875,1,1,1
2021-08,ITEM_2057,P000847,1.0,16.0,16.0,1,1,1
2023-06,ITEM_2057,P000847,10.0,246.5,24.65,1,1,1
2023-11,ITEM_2058,P008175,8.0,246.17,28.23,1,1,1
2021-01,ITEM_2059,P000946,4.0,246.0,61.5,1,1,1
2024-07,ITEM_2060,304359,20.0,245.56,,1,1,1
2021-11,ITEM_2062,P004237,2.0,244.08,108.0,1,1,1
2023-09,ITEM_2063,P006416,26.0,243.75,9.375,1,1,1
2024-07,ITEM_2064,300863,25.0,7.14,,1,1,1
2025-07,ITEM_2064,300863,6.0,166.5,,1,1,1
2025-08,ITEM_2064,300863,10.0,232.96,,1,1,1
2025-09,ITEM_2064,300863,10.0,242.78,,1,1,1
2022-10,ITEM_2066,P000787,1.0,64.218,64.218,1,1,1
2022-12,ITEM_2066,P000787,4.0,241.76,60.44,1,1,1
2021-02,ITEM_2067,P005096,1.0,241.304,241.304,1,1,1
2023-06,ITEM_2068,P006239,30.0,241.2,8.04,1,1,1
2021-04,ITEM_2070,P000460,1.0,18.0,18.0,1,1,1
2021-07,ITEM_2070,P000460,1.0,90.95,90.95,1,1,1
2021-08,ITEM_2070,P000460,1.0,127.0,127.0,1,1,1
2023-08,ITEM_2070,P000460,1.0,241.07,241.07,1,1,1
2023-11,ITEM_2070,P000460,1.0,240.0,240.0,1,1,1
2024-02,ITEM_2071,303993,12.0,240.84,,1,1,1
2024-04,ITEM_2071,303993,12.0,85.5,,1,1,1
2021-10,ITEM_2072,P000331,25.0,240.625,9.625,1,1,1
2023-10,ITEM_2073,P006441,100.0,240.3,2.403,1,1,1
2022-02,ITEM_2074,P004324,4.0,240.0,60.0,1,1,1
2025-07,ITEM_2076,900800,20.0,240.0,,1,1,1
2025-08,ITEM_2076,900800,1.0,12.0,,1,1,1
2025-06,ITEM_2077,306098,2.0,239.4,,1,1,1
2023-06,ITEM_2078,P006207,1.0,239.39,239.39,1,1,1
2024-04,ITEM_2080,400102,40.0,453.26,,2,1,1
2024-08,ITEM_2080,400102,10.0,120.13,,1,1,1
2023-03,ITEM_2081,P007326,2.0,238.68,119.34,1,1,1
2023-05,ITEM_2081,P007326,2.0,238.68,119.34,1,1,1
2021-04,ITEM_2082,P002206,10.0,190.0,19.0,1,1,1
2022-02,ITEM_2082,P002206,10.0,228.0,22.8,1,1,1
2023-04,ITEM_2082,P002206,10.0,238.0,23.8,1,1,1
2024-07,ITEM_2083,302080,1.0,238.0,,1,1,1
2024-07,ITEM_2085,304646,2.0,236.91,,1,1,1
2025-06,ITEM_2086,305979,12.0,236.6,,1,1,1
2025-08,ITEM_2087,306423,9.0,236.21,,1,1,1
2025-05,ITEM_2088,305629,1.0,235.02,,1,1,1
2021-02,ITEM_2089,P002880,4.0,103.68,25.92,1,1,1
2022-12,ITEM_2089,P002880,3.0,234.93,78.3105,1,1,1
2023-06,ITEM_2090,P007369,2.0,469.8,217.5,2,2,1
2025-08,ITEM_2091,305861,2.0,469.56,,2,1,1
2025-04,ITEM_2092,302985,1.0,234.49,,1,1,1
2025-07,ITEM_2093,301080,5.0,85.18,,1,1,1
2025-08,ITEM_2093,301080,5.0,234.0,,1,1,1
2025-12,ITEM_2093,301080,5.0,79.02,,1,1,1
2025-07,ITEM_2094,301084,5.0,35.1,,1,1,1
2025-08,ITEM_2094,301084,5.0,234.0,,1,1,1
2021-08,ITEM_2095,P004762,7.0,233.8,33.4,1,1,1
2023-11,ITEM_2096,P008172,4.0,233.52,53.56,1,1,1
2025-09,ITEM_2097,303512,7.0,232.74,,1,1,1
2025-12,ITEM_2097,303512,8.0,214.4,,1,1,1
2025-06,ITEM_2099,305393,12.0,232.39,,1,1,1
2023-03,ITEM_2100,P007296,2.0,232.38,116.19,1,1,1
2023-05,ITEM_2100,P007296,2.0,232.38,116.19,1,1,1
2021-07,ITEM_2101,P000968,6.0,232.2,38.7,1,1,1
2022-11,ITEM_2101,P000968,4.0,187.2,46.8,1,1,1
2023-01,ITEM_2101,P000968,2.0,161.64,80.82,1,1,1
2021-02,ITEM_2102,P003405,1.0,232.14,232.14,1,1,1
2024-05,ITEM_2103,303245,4.0,232.1,,1,1,1
2024-05,ITEM_2104,303244,4.0,232.1,,1,1,1
2021-01,ITEM_2105,P001119,18.0,128.16,7.12,2,2,1
2021-02,ITEM_2105,P001119,25.0,197.81,7.9124,5,4,1
2021-03,ITEM_2105,P001119,24.0,143.82,5.9925,3,3,1
2021-04,ITEM_2105,P001119,25.0,195.66000000000003,7.826400040000001,5,3,1
2021-05,ITEM_2105,P001119,63.0,417.134002,6.621222253968254,8,5,1
2021-06,ITEM_2105,P001119,20.0,121.6,6.08,3,3,1
2021-07,ITEM_2105,P001119,15.0,111.38999999999999,7.425999999999999,3,3,1
2021-08,ITEM_2105,P001119,28.0,191.14,6.826285714285715,5,3,1
2021-09,ITEM_2105,P001119,18.0,110.952,6.164,3,3,1
2021-10,ITEM_2105,P001119,21.0,153.24,7.297142857142857,4,4,1
2021-11,ITEM_2105,P001119,12.0,90.42,7.535,2,2,1
2021-12,ITEM_2105,P001119,13.0,127.5,9.807692307692308,3,3,1
2022-01,ITEM_2105,P001119,60.0,458.40000000000003,7.640000000000001,5,5,1
2022-03,ITEM_2105,P001119,26.0,198.29999999999998,7.6269230769230765,4,4,1
2022-04,ITEM_2105,P001119,28.0,219.32,7.832857142857143,2,1,1
2022-05,ITEM_2105,P001119,17.0,131.03,7.707735294117647,4,3,1
2022-06,ITEM_2105,P001119,6.0,45.28,7.546667,1,1,1
2022-07,ITEM_2105,P001119,17.0,134.702,7.9239999999999995,5,5,1
2022-08,ITEM_2105,P001119,12.0,109.68,9.14,2,2,1
2022-09,ITEM_2105,P001119,2.0,15.76,7.88,1,1,1
2022-10,ITEM_2105,P001119,14.0,113.62899999999999,8.116357142857142,2,2,1
2022-11,ITEM_2105,P001119,52.0,416.78000000000003,8.015173076923077,6,6,1
2023-01,ITEM_2105,P001119,12.0,92.16,7.68,1,1,1
2023-02,ITEM_2105,P001119,35.0,400.28900000000004,11.436771571428572,5,5,1
2023-03,ITEM_2105,P001119,34.0,272.66200200000003,8.019588352941176,6,4,1
2023-04,ITEM_2105,P001119,28.0,213.81199999999998,7.636142857142857,4,3,1
2023-05,ITEM_2105,P001119,15.0,122.852,8.190133333333334,3,3,1
2023-06,ITEM_2105,P001119,13.0,106.09,8.161115384615384,2,2,1
2023-07,ITEM_2105,P001119,6.0,54.0,9.0,1,1,1
2023-08,ITEM_2105,P001119,40.0,364.600008,9.115000225,5,5,1
2023-09,ITEM_2105,P001119,42.0,358.8,8.542857142857143,3,3,1
2023-10,ITEM_2105,P001119,30.0,261.15,8.705,4,4,1
2023-11,ITEM_2105,P001119,21.0,185.70000000000002,8.842857142857142,3,2,1
2023-12,ITEM_2105,P001119,6.0,57.96,9.66,1,1,1
2024-04,ITEM_2106,304010,20.0,231.35,,1,1,1
2023-10,ITEM_2107,P006568,4.0,230.6,57.65,1,1,1
2023-01,ITEM_2109,P007078,1.0,66.3,66.3,1,1,1
2023-04,ITEM_2109,P007078,1.0,230.31,230.307,1,1,1
2023-03,ITEM_2110,P007207,6.0,230.16,38.36,1,1,1
2021-04,ITEM_2111,P000009,40.0,448.6,11.215,2,2,1
2022-02,ITEM_2111,P000009,20.0,105.0,5.25,1,1,1
2022-08,ITEM_2111,P000009,20.0,90.0,4.5,1,1,1
2023-06,ITEM_2111,P000009,10.0,98.0,9.8,1,1,1
2023-10,ITEM_2111,P000009,4.0,35.1,8.775,1,1,1
2021-02,ITEM_2112,P004003,44.0,79.2,1.8,2,1,1
2021-04,ITEM_2112,P004003,60.0,180.0,3.0,1,1,1
2021-10,ITEM_2112,P004003,30.0,45.0,1.5,1,1,1
2021-12,ITEM_2112,P004003,60.0,90.0,1.5,1,1,1
2022-04,ITEM_2112,P004003,24.0,43.2,1.8,1,1,1
2022-05,ITEM_2112,P004003,125.0,230.0,1.84,1,1,1
2022-07,ITEM_2112,P004003,58.0,121.28,2.0910344827586207,2,2,1
2022-08,ITEM_2112,P004003,16.0,30.72,1.92,1,1,1
2022-09,ITEM_2112,P004003,25.0,49.0,1.96,1,1,1
2023-01,ITEM_2112,P004003,50.0,94.0,1.88,1,1,1
2023-02,ITEM_2112,P004003,130.0,228.4,1.756923076923077,2,2,1
2023-03,ITEM_2112,P004003,25.0,52.5,2.1,1,1,1
2023-06,ITEM_2112,P004003,50.0,106.25,2.125,1,1,1
2023-10,ITEM_2112,P004003,6.0,14.4,2.4,1,1,1
2023-11,ITEM_2112,P004003,18.0,37.2,2.0666666666666664,2,2,1
2023-12,ITEM_2112,P004003,12.0,20.16,1.68,1,1,1
2021-04,ITEM_2113,P005833,1.0,229.44,229.44,1,1,1
2023-10,ITEM_2114,P006553,3.0,229.41,76.47,1,1,1
2022-03,ITEM_2115,P003561,2.0,126.0,63.0,1,1,1
2023-02,ITEM_2115,P003561,4.0,229.15,57.2875,1,1,1
2023-05,ITEM_2115,P003561,3.0,167.706,55.90200000000001,1,1,1
2022-06,ITEM_2116,P003380,1.0,229.07,229.07,1,1,1
2022-04,ITEM_2117,P000640,5.0,100.0,20.0,1,1,1
2022-08,ITEM_2117,P000640,1.0,101.56,101.56,1,1,1
2022-11,ITEM_2117,P000640,3.0,228.590001,76.196667,1,1,1
2025-06,ITEM_2118,306311,16.0,228.57,,1,1,1
2021-04,ITEM_2119,P000011,20.0,228.0,11.4,1,1,1
2022-02,ITEM_2119,P000011,10.0,85.0,8.5,1,1,1
2025-07,ITEM_2120,300837,5.0,182.3,,2,1,1
2025-09,ITEM_2120,300837,6.0,227.79,,1,1,1
2023-02,ITEM_2121,P007188,5.0,227.5,45.5,1,1,1
2023-12,ITEM_2122,P004296,1.0,227.48,227.48,1,1,1
2025-03,ITEM_2123,303182,4.0,227.33,,1,1,1
2021-08,ITEM_2124,P003916,12.0,140.4,11.699999999999998,1,1,1
2023-09,ITEM_2124,P003916,12.0,225.96,18.83,1,1,1
2022-11,ITEM_2125,P006646,2.0,225.88,112.94,1,1,1
2023-10,ITEM_2126,P006594,2.0,225.88,112.94,1,1,1
2023-03,ITEM_2127,P007208,6.0,225.78,37.63,1,1,1
2024-03,ITEM_2128,301422,500.0,38.5,,1,1,1
2024-08,ITEM_2128,301422,300.0,24.6,,1,1,1
2025-06,ITEM_2128,301422,200.0,225.61,,1,1,1
2021-02,ITEM_2129,P000440,3.0,105.0,35.0,1,1,1
2021-11,ITEM_2129,P000440,2.0,56.1,28.05,1,1,1
2022-04,ITEM_2129,P000440,1.0,26.416,26.416,1,1,1
2022-06,ITEM_2129,P000440,1.0,24.0,24.0,1,1,1
2023-01,ITEM_2129,P000440,3.0,98.4,32.8,1,1,1
2023-02,ITEM_2129,P000440,3.0,98.4,32.8,1,1,1
2023-04,ITEM_2129,P000440,6.0,225.6,37.6,1,1,1
2021-09,ITEM_2130,P000001,6.0,30.0,5.0,1,1,1
2022-05,ITEM_2130,P000001,30.0,225.0,7.5,1,1,1
2022-08,ITEM_2130,P000001,52.0,161.2,3.1000000000000005,1,1,1
2023-04,ITEM_2130,P000001,6.0,54.0,9.0,1,1,1
2023-05,ITEM_2131,P007867,12.0,225.0,18.75,1,1,1
2023-08,ITEM_2131,P007867,10.0,40.0,4.0,1,1,1
2025-04,ITEM_2132,306168,6.0,225.0,,1,1,1
2025-12,ITEM_2133,306772,1.0,225.0,,1,1,1
2025-09,ITEM_2134,305512,1.0,224.36,,1,1,1
2023-10,ITEM_2136,P006535,4.0,224.0,56.0,1,1,1
2021-11,ITEM_2137,P005473,2.0,223.78,111.89,1,1,1
2023-03,ITEM_2138,P003973,10.0,223.3,22.33,1,1,1
2023-12,ITEM_2139,P004060,12.0,267.6,22.3,2,1,1
2023-05,ITEM_2140,P006013,3.0,222.219999,74.073333,1,1,1
2023-05,ITEM_2141,P006014,3.0,222.2199,74.0733,1,1,1
2025-09,ITEM_2142,305504,1.0,221.32,,1,1,1
2024-04,ITEM_2143,301090,20.0,127.8,,1,1,1
2024-08,ITEM_2143,301090,10.0,221.27,,1,1,1
2025-06,ITEM_2144,305978,24.0,221.21,,1,1,1
2025-08,ITEM_2144,305978,1.0,112.98,,1,1,1
2024-06,ITEM_2145,303267,2.0,220.86,,1,1,1
2025-06,ITEM_2145,303267,3.0,26.88,,1,1,1
2021-05,ITEM_2146,P000644,2.0,86.4,43.2,2,1,1
2022-10,ITEM_2146,P000644,3.0,135.0,45.0,1,1,1
2023-04,ITEM_2146,P000644,5.0,220.5,44.1,1,1,1
2025-06,ITEM_2147,305984,59.0,220.28,,1,1,1
2021-09,ITEM_2148,P001865,50.0,220.0,4.4,1,1,1
2023-06,ITEM_2149,P001862,2.0,220.0,110.0,1,1,1
2025-06,ITEM_2150,304099,6.0,220.0,,1,1,1
2025-12,ITEM_2151,305216,1.0,219.37,,1,1,1
2025-08,ITEM_2152,306224,12.0,438.57,,2,1,1
2023-07,ITEM_2153,P004125,6.0,219.12,36.52,1,1,1
2025-04,ITEM_2154,306169,6.0,219.0,,1,1,1
2022-06,ITEM_2155,P006921,2.0,218.75,104.165001,1,1,1
2025-05,ITEM_2156,305633,2.0,218.68,,1,1,1
2024-03,ITEM_2157,304069,1.0,31.32,,1,1,1
2024-04,ITEM_2157,304069,40.0,218.0,,1,1,1
2022-11,ITEM_2158,P007067,3.0,217.8,72.6,1,1,1
2023-01,ITEM_2159,P007073,3.0,217.8,72.6,1,1,1
2025-08,ITEM_2160,306196,2.0,217.63,,1,1,1
2025-08,ITEM_2161,305728,1.0,217.54,,1,1,1
2023-07,ITEM_2162,P003822,2.0,207.152,96.8,1,1,1
2023-10,ITEM_2162,P003822,2.0,216.84,108.42,1,1,1
2023-11,ITEM_2162,P003822,2.0,21.2,10.6,1,1,1
2023-11,ITEM_2163,P008238,2.0,216.76,99.43,1,1,1
2023-05,ITEM_2164,P005979,320.0,216.557,0.676741,1,1,1
2022-05,ITEM_2165,P000688,27.43,216.42,7.89,1,1,1
2023-02,ITEM_2165,P000688,4.0,54.15,13.5375,1,1,1
2023-03,ITEM_2165,P000688,9.0,118.999998,13.222222,1,1,1
2023-11,ITEM_2166,P008200,4.0,216.13,49.57,1,1,1
2023-02,ITEM_2167,P000226,4.0,324.0,81.0,2,1,1
2023-12,ITEM_2168,P008458,3.0,216.0,72.0,1,1,1
2021-09,ITEM_2169,P002311,40.0,62.0,1.55,1,1,1
2023-08,ITEM_2169,P002311,80.0,215.6,2.695,1,1,1
2023-12,ITEM_2170,P008552,6.0,215.58,35.93,1,1,1
2025-07,ITEM_2171,301184,20.0,274.52,,2,1,1
2025-08,ITEM_2171,301184,10.0,71.5,,1,1,1
2023-05,ITEM_2172,P006017,40.0,215.32,5.383,1,1,1
2024-09,ITEM_2173,304733,1.0,215.1,,1,1,1
2025-07,ITEM_2175,304177,10.0,71.63,,1,1,1
2025-08,ITEM_2175,304177,50.0,358.13,,2,1,1
2021-02,ITEM_2176,P002715,12.0,214.56,17.88,1,1,1
2021-04,ITEM_2177,P003680,8.0,62.88,7.86,1,1,1
2021-07,ITEM_2177,P003680,24.0,214.56,8.94,1,1,1
2022-01,ITEM_2177,P003680,10.0,89.6,8.96,1,1,1
2022-03,ITEM_2177,P003680,12.0,169.2,14.1,1,1,1
2024-08,ITEM_2178,304823,1.0,214.47,,1,1,1
2023-02,ITEM_2179,P007216,1.0,214.29,214.29,1,1,1
2024-09,ITEM_2180,304732,1.0,214.04,,1,1,1
2024-04,ITEM_2181,304189,500.0,67.5,,1,1,1
2025-06,ITEM_2181,304189,24.0,67.68,,1,1,1
2025-07,ITEM_2181,304189,300.0,168.06,,1,1,1
2025-08,ITEM_2181,304189,400.0,213.6,,1,1,1
2021-05,ITEM_2182,P000179,3.0,213.5673,71.1891,1,1,1
2022-05,ITEM_2184,P006707,4.0,213.26,53.314,1,1,1
2023-03,ITEM_2184,P006707,4.0,60.8,15.2,1,1,1
2023-05,ITEM_2184,P006707,4.0,60.8,15.2,1,1,1
2021-09,ITEM_2185,P003295,5.0,212.85,42.57,1,1,1
2022-06,ITEM_2186,P002164,1.0,212.8,212.8,1,1,1
2025-08,ITEM_2187,306193,48.0,425.35,,2,1,1
2021-04,ITEM_2188,P005815,2.0,147.76,73.88,1,1,1
2021-10,ITEM_2188,P005815,3.0,212.31,70.77,1,1,1
2023-01,ITEM_2188,P005815,3.0,173.0,57.666,1,1,1
2023-02,ITEM_2188,P005815,3.0,173.0,57.666,1,1,1
2024-05,ITEM_2189,303257,4.0,212.3,,1,1,1
2022-01,ITEM_2190,P005340,2.0,212.208,106.104,1,1,1
2024-09,ITEM_2191,301371,100.0,211.97,,1,1,1
2023-04,ITEM_2192,P007373,4.0,211.88,52.97,1,1,1
2023-11,ITEM_2193,P003583,10.0,211.65,21.165,1,1,1
2022-03,ITEM_2194,P005474,2.0,128.04,64.02,1,1,1
2023-07,ITEM_2194,P005474,4.0,211.53,52.8825,1,1,1
2025-06,ITEM_2195,306020,7.0,211.51,,1,1,1
2025-05,ITEM_2196,305628,1.0,211.12,,1,1,1
2024-09,ITEM_2197,304932,2.0,211.05,,1,1,1
2021-04,ITEM_2198,P005127,1.0,210.45,210.45,1,1,1
2025-07,ITEM_2199,301230,4.0,210.12,,1,1,1
2022-07,ITEM_2200,P006959,1.0,210.07,210.07,1,1,1
2021-02,ITEM_2201,P005115,60.0,210.0,3.5,1,1,1
2021-07,ITEM_2201,P005115,60.0,210.0,3.5,1,1,1
2021-02,ITEM_2202,P005116,60.0,210.0,3.5,1,1,1
2021-07,ITEM_2203,P003594,1.0,210.0,210.0,1,1,1
2022-01,ITEM_2205,P004551,2.0,210.0,105.0,1,1,1
2023-08,ITEM_2206,P001811,3.0,210.0,70.0,1,1,1
2024-07,ITEM_2207,301234,2.0,210.0,,1,1,1
2025-08,ITEM_2207,301234,16.0,7.5,,2,1,1
2024-07,ITEM_2208,301233,6.0,210.0,,1,1,1
2022-09,ITEM_2209,P005681,2.0,209.96,104.98,1,1,1
2023-07,ITEM_2210,P003851,2.0,200.304,93.6,1,1,1
2023-10,ITEM_2210,P003851,2.0,209.66,104.83,1,1,1
2023-11,ITEM_2210,P003851,2.0,116.49,58.245,1,1,1
2023-10,ITEM_2211,P006593,2.0,209.42,104.71,1,1,1
2021-04,ITEM_2212,P004743,2.0,209.4082,104.7041,1,1,1
2023-03,ITEM_2213,P007309,2.0,209.34,104.67,1,1,1
2023-05,ITEM_2213,P007309,2.0,209.34,104.67,1,1,1
2021-02,ITEM_2215,P000188,16.0,316.1,19.75625,2,1,1
2021-03,ITEM_2215,P000188,3.0,53.3,17.765333333333334,2,2,1
2021-04,ITEM_2215,P000188,12.0,204.0,17.0,1,1,1
2021-05,ITEM_2215,P000188,14.0,246.64,17.61714285714286,2,1,1
2021-06,ITEM_2215,P000188,3.0,51.0,17.0,1,1,1
2021-11,ITEM_2215,P000188,8.0,172.22,21.527500000000003,2,2,1
2021-12,ITEM_2215,P000188,2.0,48.0,24.0,1,1,1
2022-07,ITEM_2215,P000188,5.0,66.25,13.25,1,1,1
2022-08,ITEM_2215,P000188,6.0,156.0,26.0,2,2,1
2022-11,ITEM_2215,P000188,6.0,108.0,18.0,1,1,1
2023-01,ITEM_2215,P000188,3.0,72.0,24.0,1,1,1
2023-02,ITEM_2215,P000188,5.0,120.0,24.0,2,2,1
2023-04,ITEM_2215,P000188,4.0,96.0,24.0,1,1,1
2023-05,ITEM_2215,P000188,2.0,48.0,24.0,1,1,1
2023-06,ITEM_2215,P000188,2.0,45.28,22.638,1,1,1
2023-11,ITEM_2216,P004330,8.0,414.64,47.55,2,2,1
2025-08,ITEM_2217,306194,24.0,417.09000000000003,,2,1,1
2021-02,ITEM_2218,P000528,3.0,208.44,69.48,1,1,1
2021-04,ITEM_2218,P000528,3.0,102.0,34.0,1,1,1
2022-06,ITEM_2218,P000528,1.0,85.6,85.6,1,1,1
2024-04,ITEM_2220,304151,60.0,208.0,,1,1,1
2024-05,ITEM_2222,303237,1.0,207.4,,1,1,1
2021-05,ITEM_2223,P004159,1.0,207.3257,207.3257,1,1,1
2025-06,ITEM_2224,306032,12.0,207.18,,1,1,1
2025-06,ITEM_2225,306033,12.0,207.18,,1,1,1
2021-04,ITEM_2226,P001140,100.0,303.0,3.03,2,1,1
2023-06,ITEM_2226,P001140,52.0,135.54,2.6065384615384612,2,2,1
2023-11,ITEM_2227,P008194,2.0,206.93,94.92,1,1,1
2024-02,ITEM_2228,303980,1.0,205.68,,1,1,1
2023-07,ITEM_2229,P003880,6.0,196.452,30.600000000000005,1,1,1
2023-10,ITEM_2229,P003880,6.0,205.62,34.27,1,1,1
2023-11,ITEM_2229,P003880,6.0,163.840002,27.306667,1,1,1
2024-07,ITEM_2231,301214,2.0,53.58,,1,1,1
2025-07,ITEM_2231,301214,40.0,423.74,,3,2,1
2025-08,ITEM_2231,301214,10.0,98.78,,1,1,1
2022-11,ITEM_2233,P006690,60.0,204.6,3.4100000000000006,1,1,1
2024-05,ITEM_2234,303254,2.0,204.44,,1,1,1
2022-06,ITEM_2235,P006916,2.0,204.15,97.215,1,1,1
2021-04,ITEM_2236,P005813,12.0,204.0,17.0,1,1,1
2021-08,ITEM_2237,P005249,2.0,204.0,102.0,1,1,1
2022-08,ITEM_2238,P006991,8.0,204.0,25.5,1,1,1
2023-08,ITEM_2239,P006300,24.0,204.0,8.5,1,1,1
2023-09,ITEM_2239,P006300,27.0,289.17,10.71,3,1,1
2021-07,ITEM_2240,P005895,50.0,20.0,0.4,1,1,1
2023-06,ITEM_2240,P005895,3.0,102.0,34.0,1,1,1
2023-11,ITEM_2240,P005895,11.0,374.0,34.0,2,2,1
2025-03,ITEM_2240,P005895,3.0,102.0,,1,1,1
2025-04,ITEM_2241,304962,4.0,203.42,,1,1,1
2023-04,ITEM_2242,P007102,36.0,203.4,5.65,1,1,1
2022-11,ITEM_2243,P003182,12.0,203.28,16.94,1,1,1
2023-10,ITEM_2244,P006570,12.0,203.28,16.94,1,1,1
2024-03,ITEM_2245,302257,40.0,9.6,,1,1,1
2025-06,ITEM_2245,302257,6.0,202.5,,1,1,1
2021-01,ITEM_2246,P003792,6.0,202.2,33.7,1,1,1
2021-01,ITEM_2247,P003793,6.0,202.2,33.7,1,1,1
2023-09,ITEM_2248,P006378,1.0,202.0005,202.0005,1,1,1
2021-03,ITEM_2249,P002879,20.0,201.79,10.0895,1,1,1
2025-08,ITEM_2250,302011,8.0,380.55,,2,1,1
2022-01,ITEM_2251,P001137,36.0,187.2,5.2,1,1,1
2022-11,ITEM_2251,P001137,160.0,375.39995999999996,2.3462497499999997,2,2,1
2023-02,ITEM_2251,P001137,60.0,21.6,0.36,1,1,1
2023-04,ITEM_2251,P001137,60.0,145.47,2.4245,1,1,1
2023-08,ITEM_2251,P001137,30.0,118.800001,3.96,1,1,1
2021-04,ITEM_2252,P004745,1.0,49.24,49.24,1,1,1
2022-12,ITEM_2252,P004745,3.0,201.453,67.151,1,1,1
2023-09,ITEM_2253,P008296,2.0,201.43,100.715,1,1,1
2024-07,ITEM_2254,301229,6.0,201.15,,1,1,1
2024-04,ITEM_2255,304145,30.0,201.04,,1,1,1
2021-06,ITEM_2256,P003913,5.0,200.0,40.0,1,1,1
2021-11,ITEM_2257,P002861,4.0,200.0,50.0,1,1,1
2021-12,ITEM_2257,P002861,2.0,135.0,67.5,1,1,1
2022-01,ITEM_2257,P002861,3.0,91.8,30.600000000000005,1,1,1
2022-04,ITEM_2257,P002861,7.0,131.95999999999998,18.851428571428567,2,1,1
